polytechnic_name,polytechnic_code,probidhan,Session_year,student_roll,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501146,null,null,null,null,null,"66631(T), 67064(T),
69262(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501147,null,null,null,null,null,"67064(T), 69261(T),
69262(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501149,null,null,null,null,null,"67064(T), 69261(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501157,null,null,null,null,null,67064(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501161,null,null,null,null,null,67064(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501165,null,null,null,null,null,"66631(T), 67064(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501169,null,null,null,null,null,66631(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501171,null,null,null,null,null,66631(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501173,null,null,null,null,null,"66631(T), 66743(T),
67064(T), 69262(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501196,null,null,null,null,null,66631(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501206,null,null,null,null,null,66631(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501215,null,null,null,null,null,67064(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,518325,null,null,null,null,null,"66363(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,519401,null,null,null,null,null,66363(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,549030,null,null,null,null,null,"66661(T), 66662(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,579377,null,null,null,null,null,66661(T) ,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,101454,null,null,null,null,null,"65852(T), 66353(T),
66363(T), 66945(T), 66962(T),
66963(T), 66964(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,400523,null,null,null,null,null,"66363(T), 66961(T),
66963(T), 66964(T), 67045(T) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500339,null,null,null,null,null,"66661(T,P), 66662(T,P),
66663(P), 66664(T,P), 66667(P) ",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500380,null,null,null,null,null,"66661(T), 66662(T),
66664(T), 66667(T), 68546(T) ",null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2016,2020-2021,101850,null,null,null,null,null,"66651(T), 66653(T),
66661(T), 66662(T), 66664(T) ",null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2016,2020-2021,501225,null,null,null,null,null,66463(T) ,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2016,2020-2021,501226,null,null,null,null,null,"66452(T), 66456(T) ",null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2016,2020-2021,501231,null,null,null,null,null,66662(T) ,null,null
"Pirgonj Polytechnic Institute, Thakurgaon",12097,2016,2020-2021,501232,null,null,null,null,null,66662(T) ,null,null
