Probidhan,Department_Name,Department_Code,Semester,Subject_Code,Subject_Name,Subject_Credit
2022,Architecture,61,1.0,21011.0,Engineering Drawing-2,2.0
2022,Architecture,61,1.0,25711.0,Bangla-I-2,2.0
2022,Architecture,61,1.0,25712.0,English-I-2,2.0
2022,Architecture,61,1.0,25812.0,Physical Education & Life Skills Development-1,1.0
2022,Architecture,61,1.0,25911.0,Mathematics -I-4,4.0
2022,Architecture,61,1.0,25913.0,Chemistry-4,4.0
2022,Architecture,61,1.0,26111.0,Creativity and Concept Development-2,2.0
2022,Architecture,61,1.0,26711.0,Basic Electricity-4,4.0
2022,Architecture,61,2.0,25721.0,Bangla -II-2,2.0
2022,Architecture,61,2.0,25722.0,English-II-2,2.0
2022,Architecture,61,2.0,25912.0,Physics -I-4,4.0
2022,Architecture,61,2.0,25921.0,Mathematics-II-4,4.0
2022,Architecture,61,2.0,26121.0,Architectural Design-I-4,4.0
2022,Architecture,61,2.0,26411.0,Civil Engineering Metarials-3,3.0
2022,Architecture,61,2.0,28511.0,Computer Office Application-2,2.0
2022,Architecture,61,3.0,25922.0,Physics-II-4,4.0
2022,Architecture,61,3.0,25931.0,Mathematics-III-4,4.0
2022,Architecture,61,3.0,26131.0,Architectural Design-II-4,4.0
2022,Architecture,61,3.0,26132.0,Architectural Graphics-3,3.0
2022,Architecture,61,3.0,26133.0,Working Drawing-I-2,2.0
2022,Architecture,61,3.0,26134.0,Climatology-2,2.0
2022,Architecture,61,3.0,26135.0,Computer Aided Drawing -I-2,2.0
2022,Architecture,61,4.0,25811.0,Social Science-2,2.0
2022,Architecture,61,4.0,25841.0,Accounting-2,2.0
2022,Architecture,61,4.0,26141.0,Architectural Design-III-4,4.0
2022,Architecture,61,4.0,26142.0,History of Architecture-I-2,2.0
2022,Architecture,61,4.0,26143.0,Working Drawing -II-3,3.0
2022,Architecture,61,4.0,26144.0,Computer Aided Drawing -II-2,2.0
2022,Architecture,61,4.0,26434.0,Basic Construction Process-3,3.0
2022,Architecture,61,4.0,26447.0,Basic Estimating & Costing-3,3.0
2022,Architecture,61,5.0,25831.0,Business Communication-2,2.0
2022,Architecture,61,5.0,26151.0,Architectural Design-IV-4,4.0
2022,Architecture,61,5.0,26152.0,History of Architecture-II-2,2.0
2022,Architecture,61,5.0,26153.0,Model Making-2,2.0
2022,Architecture,61,5.0,26154.0,Presentation and Visual Technique-2,2.0
2022,Architecture,61,5.0,26431.0,Structural Mechanics-3,3.0
2022,Architecture,61,5.0,26457.0,Water Supply and Sanitary Engineering-4,4.0
2022,Architecture,61,6.0,25852.0,Industrial Management-2,2.0
2022,Architecture,61,6.0,26161.0,Architectural Design-V-3,3.0
2022,Architecture,61,6.0,26162.0,Computer Rendering and Animation-I-2,2.0
2022,Architecture,61,6.0,26163.0,Landscape Design-2,2.0
2022,Architecture,61,6.0,26164.0,Modern Architecture-2,2.0
2022,Architecture,61,6.0,26165.0,Interior Design -I-2,2.0
2022,Architecture,61,6.0,26464.0,Design of Structure-I-3,3.0
2022,Architecture,61,6.0,29041.0,Environmental Studies-3,3.0
2022,Architecture,61,7.0,25851.0,Principles of Marketing-2,2.0
2022,Architecture,61,7.0,25853.0,Innovation & Entrepreneurship-2,2.0
2022,Architecture,61,7.0,26171.0,Architectural Project-3,3.0
2022,Architecture,61,7.0,26172.0,Computer Rendering and Animation-II-2,2.0
2022,Architecture,61,7.0,26173.0,Urban Planning-3,3.0
2022,Architecture,61,7.0,26174.0,Professional Practice-3,3.0
2022,Architecture,61,7.0,26175.0,Interior Design -II-3,3.0
2022,Architecture,61,7.0,26435.0,Fundamental Surveying-3,3.0
2022,Automobile,62,1.0,26211.0,Automobile Fundamentals-3,3.0
2022,Automobile,62,2.0,26221.0,Automotive Engine System-I-3,3.0
2022,Automobile,62,2.0,27011.0,Basic Workshop Practice-1,1.0
2022,Automobile,62,3.0,26231.0,Automotive Engine System-II-3,3.0
2022,Automobile,62,3.0,26811.0,Basic Electronics-3,3.0
2022,Automobile,62,3.0,27012.0,Machine Shop Practice I-3,3.0
2022,Automobile,62,3.0,27031.0,Mechanical Engineering Materials-2,2.0
2022,Automobile,62,4.0,26241.0,Automotive Body Building-3,3.0
2022,Automobile,62,4.0,27041.0,Engineering Mechanics-3,3.0
2022,Automobile,62,4.0,27043.0,Metallurgy-3,3.0
2022,Automobile,62,4.0,27131.0,Engineering Thermodynamics-4,4.0
2022,Automobile,62,4.0,27142.0,Fuels & Lubricants-3,3.0
2022,Automobile,62,5.0,26251.0,Automobile Air- Conditioning-3,3.0
2022,Automobile,62,5.0,26252.0,Advance Automotive Mechanisms & Vehicle driving-3,3.0
2022,Automobile,62,5.0,27051.0,Fluid Mechanics & Machineries-4,4.0
2022,Automobile,62,5.0,27052.0,Mechanical Estimating & Costing-3,3.0
2022,Automobile,62,5.0,27053.0,Advanced Welding-I-4,4.0
2022,Automobile,62,5.0,27055.0,Manufacturing Process-3,3.0
2022,Automobile,62,6.0,26261.0,Engine Overhauling & Inspection-3,3.0
2022,Automobile,62,6.0,26262.0,"Suspension, Brake, Steering & Transmission System of Vehicle-3",3.0
2022,Automobile,62,6.0,26263.0,"Specialized Vehicles, Two & Three Wheelers-3",3.0
2022,Automobile,62,6.0,27054.0,Foundry & Pattern Making-3,3.0
2022,Automobile,62,6.0,27061.0,Strength of Materials-4,4.0
2022,Automobile,62,6.0,27062.0,Mechanical Measurement & Metrology-3,3.0
2022,Automobile,62,7.0,26271.0,"Electrical, Electronic & Vehicle Networking System-3",3.0
2022,Automobile,62,7.0,26272.0,Automotive Testing & Emission Control-3,3.0
2022,Automobile,62,7.0,26273.0,"Shop Equipment, Service Station Operation & Workshop Practice-3",3.0
2022,Automobile,62,7.0,26274.0,Automobile Engineering Project-2,2.0
2022,Automobile,62,7.0,27071.0,Design of Machine Elements-4,4.0
2022,Automobile,62,7.0,29231.0,Mechatronics & PLC-4,4.0
2022,CHEMICAL TECHNOLOGY,63,1.0,26311.0,Chemical Engineering Fundamentals-3,3.0
2022,CHEMICAL TECHNOLOGY,63,1.0,26312.0,Safety in Chemical Industry - 2,2.0
2022,CHEMICAL TECHNOLOGY,63,2.0,26321.0,Basic Stoichiometry - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,3.0,26331.0,Chemical Engineering Operation-I - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,3.0,26332.0,Industrial Chemistry - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,3.0,26333.0,Chemical Engineering Materials - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,4.0,26341.0,Chemical Engineering Operation-II - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,4.0,26342.0,Chemical Process Industries-I - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,4.0,26344.0,Analytical Chemistry - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,5.0,26351.0,Chemical Engineering Operation-III - 4,4.0
2022,CHEMICAL TECHNOLOGY,63,5.0,26352.0,Chemical Process Industries-II - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,5.0,26353.0,Water Treatment Technology - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,5.0,26355.0,Refrigeration & Cold Storage - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,5.0,26356.0,Industrial Production Engineering - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,6.0,26361.0,Chemical Engineering Operation-IV - 4,4.0
2022,CHEMICAL TECHNOLOGY,63,6.0,26362.0,Chemical Process Industries-III - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,6.0,26363.0,Petroleum & Petrochemicals - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,6.0,26365.0,Instrumental Methods of Analysis - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,6.0,26366.0,Jute & Textile Technology - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,7.0,26371.0,Chemical Engineering Operation-V - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,7.0,26372.0,Chemical Process Industries-IV - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,7.0,26373.0,Natural Gas & Fertilizer - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,7.0,26374.0,Plastic & Polymer Technology - 3,3.0
2022,CHEMICAL TECHNOLOGY,63,7.0,26375.0,Corrosion Technology - 3,3.0
2022, CIVIL TECHNOLOGY,64,2.0,26421.0,Civil Engineering Drawing-3,3.0
2022, CIVIL TECHNOLOGY,64,3.0,26432.0,Surveying-I-3,3.0
2022, CIVIL TECHNOLOGY,64,3.0,26433.0,Construction Process-I-3,3.0
2022, CIVIL TECHNOLOGY,64,4.0,26441.0,Construction Process-II-3,3.0
2022, CIVIL TECHNOLOGY,64,4.0,26442.0,Estimating & Costing-I-3,3.0
2022, CIVIL TECHNOLOGY,64,4.0,26443.0,Civil CAD-I-2,2.0
2022, CIVIL TECHNOLOGY,64,4.0,26444.0,Surveying-II-3,3.0
2022, CIVIL TECHNOLOGY,64,4.0,26445.0,Geotechnical Engineering-3,3.0
2022, CIVIL TECHNOLOGY,64,4.0,26446.0,Hydrology-3,3.0
2022, CIVIL TECHNOLOGY,64,4.0,26521.0,Wood Workshop Practice-2,2.0
2022, CIVIL TECHNOLOGY,64,5.0,26451.0,Foundation Engineering-3,3.0
2022, CIVIL TECHNOLOGY,64,5.0,26452.0,Civil CAD-II-3,3.0
2022, CIVIL TECHNOLOGY,64,5.0,26453.0,Surveying-III-3,3.0
2022, CIVIL TECHNOLOGY,64,5.0,26454.0,Theory of Structure-3,3.0
2022, CIVIL TECHNOLOGY,64,5.0,26455.0,Water Supply Engineering-3,3.0
2022, CIVIL TECHNOLOGY,64,5.0,26456.0,Hydraulics-3,3.0
2022, CIVIL TECHNOLOGY,64,6.0,26461.0,Water Resources Engineering-3,3.0
2022, CIVIL TECHNOLOGY,64,6.0,26462.0,Advance Surveying-3,3.0
2022, CIVIL TECHNOLOGY,64,6.0,26463.0,Transportation Engineering-I-3,3.0
2022, CIVIL TECHNOLOGY,64,6.0,28863.0,Steel Structures-3,3.0
2022, CIVIL TECHNOLOGY,64,6.0,28861.0,Advanced Construction-3,3.0
2022, CIVIL TECHNOLOGY,64,7.0,26471.0,Civil Engineering Project-2,2.0
2022, CIVIL TECHNOLOGY,64,7.0,26472.0,Sanitary Engineering-3,3.0
2022, CIVIL TECHNOLOGY,64,7.0,26473.0,Transportation Engineering-II-3,3.0
2022, CIVIL TECHNOLOGY,64,7.0,26474.0,Design of Structure-II-3,3.0
2022, CIVIL TECHNOLOGY,64,7.0,26475.0,Estimating & Costing-II-3,3.0
2022, CIVIL TECHNOLOGY,64,7.0,28871.0,Construction Management & Documentation-3,3.0
2022,CIVIL (WOOD) TECHNOLOGY,65,4.0,26541.0,Wood Engineering Machanics-3,3.0
2022,CIVIL (WOOD) TECHNOLOGY,65,5.0,26551.0,Design & Drawing of Furniture-3,3.0
2022,CIVIL (WOOD) TECHNOLOGY,65,5.0,26552.0,Wood Working Machine-I-3,3.0
2022,CIVIL (WOOD) TECHNOLOGY,65,5.0,26553.0,Wood CAD & CAM-3,3.0
2022,CIVIL (WOOD) TECHNOLOGY,65,6.0,26561.0,Wood Working Machine-II-3,3.0
2022,CIVIL (WOOD) TECHNOLOGY,65,6.0,26562.0,Wood Processing-3,3.0
2022,CIVIL (WOOD) TECHNOLOGY,65,6.0,26563.0,Wood Finishing-3,3.0
2022,CIVIL (WOOD) TECHNOLOGY,65,7.0,26571.0,Wood Working Project-2,2.0
2022,CIVIL (WOOD) TECHNOLOGY,65,7.0,26572.0,Furniture Fitting & Assembly-3,3.0
2022,ELECTRICAL TECHNOLOGY,67,1.0,26712.0,Electrical Engineering Materials-2,2.0
2022,ELECTRICAL TECHNOLOGY,67,2.0,26721.0,Electrical Circuits-I-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,2.0,26722.0,Electrical Engineering Drawing-3,3.0
2022,ELECTRICAL TECHNOLOGY,67,3.0,26731.0,Electrical Circuits-II-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,3.0,26732.0,Electrical Appliances-3,3.0
2022,ELECTRICAL TECHNOLOGY,67,3.0,26833.0,Industrial Electronics-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,4.0,26741.0,"Electrical Installation,Planning and Estimating-4",4.0
2022,ELECTRICAL TECHNOLOGY,67,4.0,26742.0,DC Machine-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,4.0,26743.0,Electrical Engineering Project-I-2,2.0
2022,ELECTRICAL TECHNOLOGY,67,4.0,26845.0,Digital Electronics-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,4.0,27044.0,Applied Mechanics-3,3.0
2022,ELECTRICAL TECHNOLOGY,67,5.0,26751.0,Generation of Electrical Power-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,5.0,26752.0,Electrical & Electronic Measurements-I-3,3.0
2022,ELECTRICAL TECHNOLOGY,67,5.0,26753.0,Testing and Maintannance of Electrical Equipments-3,3.0
2022,ELECTRICAL TECHNOLOGY,67,5.0,26754.0,Electrical Engineering Project-II-2,2.0
2022,ELECTRICAL TECHNOLOGY,67,5.0,26853.0,Microprocessor & Microcontroller-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,6.0,28567.0,Progamming in C-3,3.0
2022,ELECTRICAL TECHNOLOGY,67,6.0,26761.0,AC Machine-I-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,6.0,26762.0,Transmission and Distribution of Electrical Power-I-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,6.0,26763.0,Electrical & Electronic Measurements-II-3,3.0
2022,ELECTRICAL TECHNOLOGY,67,6.0,26842.0,Communication Engineering-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,7.0,26771.0,AC Machine-II-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,7.0,26772.0,Transmission and Distribution of Electrical Power-II-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,7.0,26773.0,Switch Gear and Protection-4,4.0
2022,ELECTRICAL TECHNOLOGY,67,7.0,26774.0,Electrical Engineering Project-III-2,2.0
2022,ELECTRICAL TECHNOLOGY,67,7.0,26875.0,Automation Engineering & PLC-4,4.0
2022,Electronics,68,2.0,26821.0,Electronic Devices and Circuits-4,4.0
2022,Electronics,68,3.0,26831.0,Digital Electronics -I-3,3.0
2022,Electronics,68,3.0,26832.0,Power Electronics-3,3.0
2022,Electronics,68,4.0,26841.0,Digital Electronics -II-3,3.0
2022,Electronics,68,4.0,26843.0,"Networks, Filters and Transmission lines-3",3.0
2022,Electronics,68,4.0,26844.0,Electronic servicing-1,1.0
2022,Electronics,68,5.0,26851.0,Television Engineering-3,3.0
2022,Electronics,68,5.0,26852.0,Electronic Appliances-2,2.0
2022,Electronics,68,5.0,28654.0,Bio-Medical Instruments-3,3.0
2022,Electronics,68,6.0,26764.0,Transmission and Distribution of Eectrical Power-4,4.0
2022,Electronics,68,6.0,26861.0,TV Studio and Broadcasting-3,3.0
2022,Electronics,68,6.0,26862.0,Microcontroller and Embedded System-3,3.0
2022,Electronics,68,6.0,26863.0,PCB Design and Prototyping-1,1.0
2022,Electronics,68,7.0,26871.0,Microwave Radar and Navigation Aids-3,3.0
2022,Electronics,68,7.0,26872.0,Industrial Automation and PLC-4,4.0
2022,Electronics,68,7.0,26873.0,Control System and Robotics-4,4.0
2022,Electronics,68,7.0,26874.0,Electronic Project-2,2.0
2022,Food Technology,69,1.0,26911.0,Food Engineering Fundamentals-4,4.0
2022,Food Technology,69,1.0,26912.0,Food Safety & Hygiene Management-3,3.0
2022,Food Technology,69,2.0,26921.0,Food Science & Nutrition-3,3.0
2022,Food Technology,69,2.0,26922.0,Food Plant Layout & Design-2,2.0
2022,Food Technology,69,3.0,26931.0,Catering Management-3,3.0
2022,Food Technology,69,3.0,26932.0,Food Industrial Chemistry-3,3.0
2022,Food Technology,69,4.0,26941.0,Food Microbiology-I-3,3.0
2022,Food Technology,69,4.0,26942.0,Food Preservation-I-3,3.0
2022,Food Technology,69,4.0,26943.0,Food Chemistry-3,3.0
2022,Food Technology,69,4.0,26944.0,Food Packaging-3,3.0
2022,Food Technology,69,4.0,26945.0,Dairy Products-3,3.0
2022,Food Technology,69,5.0,26951.0,Food Microbiology-II-3,3.0
2022,Food Technology,69,5.0,26952.0,Food Preservation-II-3,3.0
2022,Food Technology,69,5.0,26953.0,Food Biotechnology-3,3.0
2022,Food Technology,69,5.0,26954.0,Food & Beverage Products-3,3.0
2022,Food Technology,69,5.0,26955.0,Food Industrial Instrumentation & Process Control-3,3.0
2022,Food Technology,69,6.0,26364.0,Industrial Stoichiometry & Thermodynamics-3,3.0
2022,Food Technology,69,6.0,26961.0,Food Engineering Operation-I-3,3.0
2022,Food Technology,69,6.0,26962.0,Food Process Industries-I-3,3.0
2022,Food Technology,69,6.0,26963.0,Bakery Products-3,3.0
2022,Food Technology,69,6.0,26964.0,Food Adulteration & Toxicology-3,3.0
2022,Food Technology,69,7.0,26971.0,Food Engineering Operation-II-3,3.0
2022,Food Technology,69,7.0,26972.0,Food Process Industries-II-3,3.0
2022,Food Technology,69,7.0,26973.0,Food Quality Control & Assurance-3,3.0
2022,Food Technology,69,7.0,26974.0,Confectionery Products-3,3.0
2022,Food Technology,69,7.0,26975.0,Food Analysis-3,3.0
2022,Food Technology,69,7.0,26976.0,Food Engineering Project-2,2.0
2022, MECHANICAL TECHNOLOGY,70,2.0,27021.0,Mechanical Engineering Drawing-3,3.0
2022, MECHANICAL TECHNOLOGY,70,3.0,27032.0,Machine Shop Practice-II-3,3.0
2022, MECHANICAL TECHNOLOGY,70,3.0,27231.0,RAC Cycles and Components-3,3.0
2022, MECHANICAL TECHNOLOGY,70,4.0,27042.0,Machine Shop Practice III-3,3.0
2022, MECHANICAL TECHNOLOGY,70,6.0,27063.0,CAD & CAM-3,3.0
2022, MECHANICAL TECHNOLOGY,70,6.0,27064.0,Advanced Welding-II-3,3.0
2022, MECHANICAL TECHNOLOGY,70,6.0,27065.0,Plant Engineering & Maintainance-3,3.0
2022, MECHANICAL TECHNOLOGY,70,7.0,27072.0,Tool Design-4,4.0
2022, MECHANICAL TECHNOLOGY,70,7.0,27073.0,Heat Treatment of Metal-3,3.0
2022, MECHANICAL TECHNOLOGY,70,7.0,27074.0,Mechanical Engineering Project-2,2.0
2022, MECHANICAL TECHNOLOGY,70,7.0,27075.0,Production Planning & Control-3,3.0
2022,POWER TECHNOLOGY,71,1.0,27111.0,Power Engineering Fundmental-4,4.0
2022,POWER TECHNOLOGY,71,2.0,27121.0,Power Equipment Management & Safety-2,2.0
2022,POWER TECHNOLOGY,71,4.0,27141.0,IC Engine Details-4,4.0
2022,POWER TECHNOLOGY,71,5.0,27151.0,"Automotive Electricity,Electronics & Automation-3",3.0
2022,POWER TECHNOLOGY,71,5.0,27152.0,Power Plant Enginnering-3,3.0
2022,POWER TECHNOLOGY,71,6.0,27161.0,"Engine Overhauling, Inspection & Testing-4",4.0
2022,POWER TECHNOLOGY,71,7.0,27171.0,"Service Station Operation,Estimating & Vechicle driving-4",4.0
2022,POWER TECHNOLOGY,71,7.0,27172.0,Hybrid & Electric Vehicle-3,3.0
2022,POWER TECHNOLOGY,71,7.0,27173.0,Power Engineering Project-2,2.0
2022,RAC TECHNOLOGY,72,1.0,27211.0,RAC Fundamental-3,3.0
2022,RAC TECHNOLOGY,72,4.0,27241.0,Circuits and Electrical Machine in RAC-3,3.0
2022,RAC TECHNOLOGY,72,4.0,27242.0,Transport RAC-3,3.0
2022,RAC TECHNOLOGY,72,5.0,27251.0,Heating Ventilation & Air Conditioning (HVAC)-3,3.0
2022,RAC TECHNOLOGY,72,5.0,27252.0,Commercial & Industrial RAC-3,3.0
2022,RAC TECHNOLOGY,72,6.0,27261.0,Cooling &Heating Load Calculation-4,4.0
2022,RAC TECHNOLOGY,72,6.0,27262.0,RAC Plant Installation Maintenance & Operation-3,3.0
2022,RAC TECHNOLOGY,72,7.0,27271.0,RAC System Analysis-3,3.0
2022,RAC TECHNOLOGY,72,7.0,27272.0,RAC Project-2,2.0
2022,RAC TECHNOLOGY,72,7.0,27273.0,Advance RAC-4,4.0
2022,RAC TECHNOLOGY,72,7.0,27274.0,RAC for Food Preservation-3,3.0
2022,CERAMICS TECHNOLOGY,76,1.0,27611.0,Geological Engineering-2,2.0
2022,CERAMICS TECHNOLOGY,76,2.0,27621.0,Ceramic Model Making-2,2.0
2022,CERAMICS TECHNOLOGY,76,2.0,27622.0,Ceramic Engineering Metarials-1-3,3.0
2022,CERAMICS TECHNOLOGY,76,3.0,26611.0,Computer Office Application-2,2.0
2022,CERAMICS TECHNOLOGY,76,3.0,27631.0,Model and Mould Fabrication-1-2,2.0
2022,CERAMICS TECHNOLOGY,76,3.0,27632.0,Ceramic Engineering Metarials-2-3,3.0
2022,CERAMICS TECHNOLOGY,76,3.0,27633.0,Ceramic Plants and Equipment-3,3.0
2022,CERAMICS TECHNOLOGY,76,4.0,27641.0,Ceramic Test and Calculation-3,3.0
2022,CERAMICS TECHNOLOGY,76,4.0,27642.0,Ceramic Engineering Chemistry-3,3.0
2022,CERAMICS TECHNOLOGY,76,4.0,27643.0,Refractories-3,3.0
2022,CERAMICS TECHNOLOGY,76,4.0,27644.0,Model and Mould Fabrication-2-3,3.0
2022,CERAMICS TECHNOLOGY,76,4.0,27645.0,Ceramic Body Preparation-3,3.0
2022,CERAMICS TECHNOLOGY,76,5.0,27652.0,Heavy Clay Products-3,3.0
2022,CERAMICS TECHNOLOGY,76,5.0,27651.0,White Wares-3,3.0
2022,CERAMICS TECHNOLOGY,76,5.0,27653.0,Ceramic Instrumentation and Process Control-3,3.0
2022,CERAMICS TECHNOLOGY,76,5.0,27654.0,Ceramic Fabrication and Drying-4,4.0
2022,CERAMICS TECHNOLOGY,76,5.0,27655.0,Cement Manufacturing-3,3.0
2022,CERAMICS TECHNOLOGY,76,5.0,27744.0,Fuels and Combustion-2,2.0
2022,CERAMICS TECHNOLOGY,76,6.0,27661.0,Tiles and Sanitary Wares-3,3.0
2022,CERAMICS TECHNOLOGY,76,6.0,27662.0,"Drier, Kiln and Furnace-3",3.0
2022,CERAMICS TECHNOLOGY,76,6.0,27663.0,Ceramic Quality Control-3,3.0
2022,CERAMICS TECHNOLOGY,76,6.0,27664.0,Ceramic Glaze and Colour-3,3.0
2022,CERAMICS TECHNOLOGY,76,6.0,27665.0,Ceramic Decoration and Printing-2,2.0
2022,CERAMICS TECHNOLOGY,76,6.0,27666.0,Graphic Design-2,2.0
2022,CERAMICS TECHNOLOGY,76,7.0,27671.0,Ceramic Engineering Project-3,3.0
2022,CERAMICS TECHNOLOGY,76,7.0,27672.0,Advanced Ceramic Products-3,3.0
2022,CERAMICS TECHNOLOGY,76,7.0,27673.0,"Kiln, Furnace Design and Construction-3",3.0
2022,CERAMICS TECHNOLOGY,76,7.0,27675.0,Glass Manufacturing-3,3.0
2022,Glass Technology,77,1.0,27711.0,Glass engineering materials?I-3,3.0
2022,Glass Technology,77,2.0,27721.0,Glass Engineering Materials?II-3,3.0
2022,Glass Technology,77,3.0,27731.0,Glass Mould & Die?I-2,2.0
2022,Glass Technology,77,3.0,27732.0,Glass Plants & Equipment-3,3.0
2022,Glass Technology,77,3.0,27733.0,Preparation of Glass Raw Materials-3,3.0
2022,Glass Technology,77,4.0,27741.0,Glass Engineering Chemistry-3,3.0
2022,Glass Technology,77,4.0,27742.0,Glass Mould & Die ?II-3,3.0
2022,Glass Technology,77,4.0,27743.0,Glass Fabrication ?I-3,3.0
2022,Glass Technology,77,4.0,27745.0,Graphics Design-2,2.0
2022,Glass Technology,77,5.0,27751.0,Glass Melting Furnace-3,3.0
2022,Glass Technology,77,5.0,27752.0,Glass Fabrication?II-3,3.0
2022,Glass Technology,77,5.0,27753.0,Ceramic Manufracturing?I-3,3.0
2022,Glass Technology,77,6.0,27761.0,Ceramic Manufacturing?II-3,3.0
2022,Glass Technology,77,6.0,27762.0,Heat Transfer & Thermodynamics-3,3.0
2022,Glass Technology,77,6.0,27763.0,Glass Quality Control?I-3,3.0
2022,Glass Technology,77,6.0,27764.0,Glass Products?I-3,3.0
2022,Glass Technology,77,6.0,27765.0,Glass Industrial Safety-3,3.0
