polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500515,null,null,null,null,68546(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500517,null,null,null,null,"66653(T), 68546(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500519,null,null,null,null,66653(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500528,null,null,null,null,68546(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500531,null,null,null,null,68546(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500532,null,null,null,null,"65851(T), 66651(T),
66842(T), 68546(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500536,null,null,null,null,"66653(T), 68546(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500538,null,null,null,null,68546(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500546,null,null,null,null,68546(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500556,null,null,null,null,68546(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500572,null,null,null,null,68546(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500573,null,null,null,null,66653(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500581,null,null,null,null,66353(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500595,null,null,null,null,66353(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500598,null,null,null,null,"66353(T), 67045(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500604,null,null,null,null,"66353(T), 67045(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500606,null,null,null,null,66353(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500616,null,null,null,null,67045(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500624,null,null,null,null,67045(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500630,null,null,null,null,"65851(T), 66952(T),
67045(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500638,null,null,null,null,67045(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500649,null,null,null,null,"66952(T), 67045(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500655,null,null,null,null,"66353(T), 66952(T),
67045(T)",null,null,null
