polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500234,null,null,null,66641(T),null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500246,null,null,null,66641(T),null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500247,null,null,null,"66641(T), 66644(T)",null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500255,null,null,null,"66641(T), 66645(T)",null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500260,null,null,null,"66644(T), 66645(T),
66842(T)",null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500262,null,null,null,66641(T),null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500269,null,null,null,66644(T),null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500277,null,null,null,"66641(T), 66644(T)",null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500282,null,null,null,66644(T),null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500283,null,null,null,66641(T),null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500284,null,null,null,"66641(T), 66644(T),
66842(T)",null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500285,null,null,null,"66641(T), 66642(T),
66644(T)",null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500286,null,null,null,66644(T),null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500339,null,null,null,66642(T),null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500349,null,null,null,66641(T),null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500352,null,null,null,"66641(T), 66842(T)",null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500360,null,null,null,"66641(T), 66644(T),
66645(T)",null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500365,null,null,null,66641(T),null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500366,null,null,null,"66641(T), 66644(T),
66645(T)",null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500373,null,null,null,"66641(T), 66645(T)",null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500375,null,null,null,66641(T),null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500376,null,null,null,66641(T),null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500380,null,null,null,"66641(T), 66644(T),
66645(T)",null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500383,null,null,null,66641(T),null,null,null,null
