polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500452,null,null,null,3.24,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500457,null,null,null,3.21,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500462,null,null,null,3.15,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500465,null,null,null,3.30,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500485,null,null,null,3.26,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500499,null,null,null,3.13,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500510,null,null,null,3.57,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500512,null,null,null,3.46,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500526,null,null,null,3.33,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500530,null,null,null,3.68,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500535,null,null,null,3.31,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500537,null,null,null,3.46,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500538,null,null,null,3.48,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500540,null,null,null,3.77,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500543,null,null,null,3.61,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500552,null,null,null,3.49,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500553,null,null,null,3.40,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500554,null,null,null,3.39,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500561,null,null,null,3.60,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500564,null,null,null,3.39,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500572,null,null,null,3.37,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500580,null,null,null,3.49,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500581,null,null,null,3.29,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500586,null,null,null,3.81,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500588,null,null,null,3.51,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500590,null,null,null,3.24,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500591,null,null,null,3.92,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500592,null,null,null,3.65,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500595,null,null,null,2.83,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500597,null,null,null,3.10,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500598,null,null,null,2.42,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500600,null,null,null,3.08,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500604,null,null,null,2.82,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500606,null,null,null,2.53,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500608,null,null,null,3.06,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500609,null,null,null,3.81,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500610,null,null,null,3.50,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500611,null,null,null,3.40,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500613,null,null,null,3.49,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500615,null,null,null,2.33,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500616,null,null,null,2.36,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500619,null,null,null,2.92,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500620,null,null,null,3.31,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500621,null,null,null,3.25,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500622,null,null,null,2.89,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500624,null,null,null,3.10,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500625,null,null,null,3.54,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500630,null,null,null,2.33,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500634,null,null,null,2.42,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500636,null,null,null,3.24,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500638,null,null,null,2.47,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500640,null,null,null,2.68,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500647,null,null,null,2.89,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500648,null,null,null,2.79,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500649,null,null,null,2.97,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500655,null,null,null,2.29,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500657,null,null,null,2.94,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500663,null,null,null,3.26,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500666,null,null,null,2.26,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500673,null,null,null,3.53,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500675,null,null,null,3.68,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500680,null,null,null,2.90,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500681,null,null,null,2.56,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500688,null,null,null,3.89,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500691,null,null,null,3.06,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500694,null,null,null,2.92,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500697,null,null,null,2.94,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500698,null,null,null,3.97,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500701,null,null,null,3.54,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500707,null,null,null,2.89,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500709,null,null,null,2.83,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500711,null,null,null,2.78,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500713,null,null,null,2.94,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500717,null,null,null,2.88,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500724,null,null,null,3.82,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500725,null,null,null,2.64,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500726,null,null,null,2.44,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500727,null,null,null,3.26,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500729,null,null,null,2.72,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500734,null,null,null,2.72,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500737,null,null,null,2.97,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500742,null,null,null,2.97,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2016,2020-2021,500743,null,null,null,3.18,null,null,null,null
