polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600563,null,null,null,null,null,"25921(T),
25931(T), 27261(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600569,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600572,null,null,null,null,null,"25931(T),
27055(T), 27261(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600574,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600577,null,null,null,null,null,"27251(T),
27261(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600579,null,null,null,null,null,"25921(T),
25931(T), 27261(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600588,null,null,null,null,null,"25931(T),
27261(T), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600591,null,null,null,null,null,"25921(T),
25922(T), 25931(T), 27261(T), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600595,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600609,null,null,null,null,null,"25921(T),
25922(T), 25931(T), 27055(T), 27061(T),
27252(T), 27261(T), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600610,null,null,null,null,null,"25921(T),
25922(T), 25931(T), 27055(T), 27261(T),
28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600615,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600616,null,null,null,null,null,"25922(T),
25931(T), 27261(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600617,null,null,null,null,null,"27055(T),
27261(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600618,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600620,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600621,null,null,null,null,null,27261(T),null,null
