polytechnic_name,polytechnic_code,probidhan,Session_year,student_roll,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8
"Pirgonj Polytechnic Institute ,Thakurgaon",12097,2022,2021-2022,601161,null,3.10,null,null,null,null,null,null
"Pirgonj Polytechnic Institute ,Thakurgaon",12097,2022,2021-2022,601164,null,3.24,null,null,null,null,null,null
"Pirgonj Polytechnic Institute ,Thakurgaon",12097,2022,2021-2022,601167,null,3.38,null,null,null,null,null,null
"Pirgonj Polytechnic Institute ,Thakurgaon",12097,2022,2021-2022,601168,null,3.26,null,null,null,null,null,null
"Pirgonj Polytechnic Institute ,Thakurgaon",12097,2022,2021-2022,601170,null,3.44,null,null,null,null,null,null
"Pirgonj Polytechnic Institute ,Thakurgaon",12097,2022,2021-2022,601172,null,3.24,null,null,null,null,null,null
"Pirgonj Polytechnic Institute ,Thakurgaon",12097,2022,2021-2022,601182,null,3.45,null,null,null,null,null,null
"Pirgonj Polytechnic Institute ,Thakurgaon",12097,2022,2021-2022,601211,null,3.15,null,null,null,null,null,null
"Pirgonj Polytechnic Institute ,Thakurgaon",12097,2022,2021-2022,601217,null,3.29,null,null,null,null,null,null
"Life Line Polytechnic Institute ,Thakurgaon",12100,2022,2021-2022,601228,null,3.24,null,null,null,null,null,null
"Life Line Polytechnic Institute ,Thakurgaon",12100,2022,2021-2022,601235,null,3.25,null,null,null,null,null,null
"Life Line Polytechnic Institute ,Thakurgaon",12100,2022,2021-2022,601242,null,2.88,null,null,null,null,null,null
"Life Line Polytechnic Institute ,Thakurgaon",12100,2022,2021-2022,601249,null,3.18,null,null,null,null,null,null
"Life Line Polytechnic Institute ,Thakurgaon",12100,2022,2021-2022,601252,null,3.06,null,null,null,null,null,null
"Life Line Polytechnic Institute ,Thakurgaon",12100,2022,2021-2022,601263,null,3.11,null,null,null,null,null,null
"Life Line Polytechnic Institute ,Thakurgaon",12100,2022,2021-2022,601272,null,3.23,null,null,null,null,null,null
"Life Line Polytechnic Institute ,Thakurgaon",12100,2022,2021-2022,601273,null,3.40,null,null,null,null,null,null
"Life Line Polytechnic Institute ,Thakurgaon",12100,2022,2021-2022,601302,null,3.23,null,null,null,null,null,null
"Life Line Polytechnic Institute ,Thakurgaon",12100,2022,2021-2022,601304,null,3.36,null,null,null,null,null,null
"Life Line Polytechnic Institute ,Thakurgaon",12100,2022,2021-2022,601319,null,3.26,null,null,null,null,null,null
"Thakurgaon Polytechnic And Textile Institute ,Thakurgaon",12110,2022,2021-2022,601342,null,3.55,null,null,null,null,null,null
"Thakurgaon Polytechnic And Textile Institute ,Thakurgaon",12110,2022,2021-2022,601360,null,3.09,null,null,null,null,null,null
"Social Polytechnic Institute ,Thakurgaon",12119,2022,2021-2022,601402,null,3.66,null,null,null,null,null,null
"Social Polytechnic Institute ,Thakurgaon",12119,2022,2021-2022,601403,null,3.79,null,null,null,null,null,null
"Social Polytechnic Institute ,Thakurgaon",12119,2022,2021-2022,601406,null,3.59,null,null,null,null,null,null
"Social Polytechnic Institute ,Thakurgaon",12119,2022,2021-2022,601418,null,3.74,null,null,null,null,null,null
"Social Polytechnic Institute ,Thakurgaon",12119,2022,2021-2022,601426,null,3.26,null,null,null,null,null,null
"Social Polytechnic Institute ,Thakurgaon",12119,2022,2021-2022,601431,null,3.52,null,null,null,null,null,null
"Social Polytechnic Institute ,Thakurgaon",12119,2022,2021-2022,601433,null,3.20,null,null,null,null,null,null
"Social Polytechnic Institute ,Thakurgaon",12119,2022,2021-2022,601451,null,3.46,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2021-2022,601538,null,3.07,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2021-2022,601540,null,3.20,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2021-2022,601542,null,3.59,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2021-2022,601561,null,2.99,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2021-2022,601564,null,3.80,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2021-2022,601572,null,3.22,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2021-2022,601586,null,3.48,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2021-2022,601593,null,3.23,null,null,null,null,null,null
Ranisankail Ideal Non,12143,2022,2021-2022,601596,null,3.36,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,501745,null,3.04,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,502295,null,3.15,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,502375,null,3.00,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,600236,null,3.32,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,600258,null,2.87,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,600278,null,2.70,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,600930,null,3.30,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,600943,null,3.44,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,601615,null,2.56,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,601616,null,3.23,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,601617,null,3.42,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,601619,null,3.54,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,601625,null,3.40,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,601627,null,3.24,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,601630,null,3.18,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,601633,null,3.11,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,601634,null,2.80,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,601636,null,2.81,null,null,null,null,null,null
"Dinajpur Polytechnic Institute ,Dinajpur",13085,2022,2021-2022,601637,null,2.60,null,null,null,null,null,null
